code,category,value
E14000543,age7,929
E14000543,age8,920
E14000543,age9,909
E14000543,age10,876
E14000543,age11,913
E14000543,age12,959
E14000543,age13,939
E14000543,age14,952
E14000543,age15,950
E14000543,age16,937
E14000543,age17,922
E14000543,age18,811
E14000543,age19,820
E14000543,age20,788
E14000543,age21,832
E14000543,age22,936
E14000543,age23,925
E14000543,age24,969
E14000543,age25,1033
E14000543,age26,1042
E14000543,age27,1158
E14000543,age28,1104
E14000543,age29,1095
E14000543,age30,1127
E14000543,age31,1079
E14000543,age32,1132
E14000543,age33,1094
E14000543,age34,1046
E14000543,age35,1069
E14000543,age36,992
E14000543,age37,1027
E14000543,age38,1021
E14000543,age39,950
E14000543,age40,948
E14000543,age41,893
E14000543,age42,905
E14000543,age43,885
E14000543,age44,870
E14000543,age45,925
E14000543,age46,967
E14000543,age47,1055
E14000543,age48,1089
E14000543,age49,1230
E14000543,age50,1304
E14000543,age51,1268
E14000543,age52,1306
E14000543,age53,1355
E14000543,age54,1416
E14000543,age55,1364
E14000543,age56,1414
E14000543,age57,1400
E14000543,age58,1354
E14000543,age59,1241
E14000543,age60,1261
E14000543,age61,1261
E14000543,age62,1201
E14000543,age63,1176
E14000543,age64,1071
E14000543,age65,1051
E14000543,age66,1020
E14000543,age67,1064
E14000543,age68,1028
E14000543,age69,1012
E14000543,age70,1032
E14000543,age71,1065
E14000543,age72,1096
E14000543,age73,1224
E14000543,age74,1174
E14000543,age75,920
E14000543,age76,848
E14000543,age77,808
E14000543,age78,785
E14000543,age79,654
E14000543,age80,677
E14000543,age81,603
E14000543,age82,569
E14000543,age83,517
E14000543,age84,454
E14000543,age85,404
E14000543,age86,328
E14000543,age87,277
E14000543,age88,266
E14000543,age89,210
E14000543,age90,178
E14000543,age91,163
E14000543,age92,126
E14000543,age93,79
E14000543,age94,58
E14000543,age95,55
E14000543,age96,32
E14000543,age97,29
E14000543,age98,12
E14000543,age99,17
E14000543,over100,15
E14000544,under1,1262
E14000544,age1,1310
E14000544,age2,1380
E14000544,age3,1297
E14000544,age4,1320
E14000544,age5,1304
E14000544,age6,1311
E14000544,age7,1330
E14000544,age8,1412
E14000544,age9,1363
E14000544,age10,1298
E14000544,age11,1310
E14000544,age12,1281
E14000544,age13,1264
E14000544,age14,1279
E14000544,age15,1194
E14000544,age16,1178
E14000544,age17,1168
E14000544,age18,1010
E14000544,age19,852
E14000544,age20,812
E14000544,age21,923
E14000544,age22,1032
E14000544,age23,1087
E14000544,age24,1088
E14000544,age25,1127
E14000544,age26,1223
E14000544,age27,1258
E14000544,age28,1297
E14000544,age29,1317
E14000544,age30,1369
E14000544,age31,1402
E14000544,age32,1453
E14000544,age33,1474
E14000544,age34,1377
E14000544,age35,1424
E14000544,age36,1405
E14000544,age37,1387
E14000544,age38,1330
E14000544,age39,1368
E14000544,age40,1363
E14000544,age41,1327
E14000544,age42,1293
E14000544,age43,1158
E14000544,age44,1231
E14000544,age45,1153
E14000544,age46,1221
E14000544,age47,1248
E14000544,age48,1285
E14000544,age49,1289
E14000544,age50,1458
E14000544,age51,1337
E14000544,age52,1363
E14000544,age53,1376
E14000544,age54,1364
E14000544,age55,1290
E14000544,age56,1228
E14000544,age57,1259
E14000544,age58,1200
E14000544,age59,1203
E14000544,age60,1200
E14000544,age61,1081
E14000544,age62,1063
E14000544,age63,1020
E14000544,age64,975
E14000544,age65,848
E14000544,age66,919
E14000544,age67,820
E14000544,age68,821
E14000544,age69,787
E14000544,age70,758
E14000544,age71,864
E14000544,age72,842
E14000544,age73,943
E14000544,age74,1034
E14000544,age75,711
E14000544,age76,723
E14000544,age77,620
E14000544,age78,600
E14000544,age79,476
E14000544,age80,510
E14000544,age81,470
E14000544,age82,447
E14000544,age83,502
E14000544,age84,400
E14000544,age85,388
E14000544,age86,374
E14000544,age87,311
E14000544,age88,266
E14000544,age89,245
E14000544,age90,206
E14000544,age91,148
E14000544,age92,115
E14000544,age93,58
E14000544,age94,75
E14000544,age95,58
E14000544,age96,31
E14000544,age97,28
E14000544,age98,12
E14000544,age99,11
E14000544,over100,18
E14000545,under1,1351
E14000545,age1,1380
E14000545,age2,1435
E14000545,age3,1413
E14000545,age4,1546
E14000545,age5,1508
E14000545,age6,1473
E14000545,age7,1448
E14000545,age8,1624
E14000545,age9,1606
E14000545,age10,1534
E14000545,age11,1517
E14000545,age12,1360
E14000545,age13,1422
E14000545,age14,1353
E14000545,age15,1338
E14000545,age16,1311
E14000545,age17,1238
E14000545,age18,1136
E14000545,age19,959
E14000545,age20,1006
E14000545,age21,1181
E14000545,age22,1340
E14000545,age23,1425
E14000545,age24,1517
E14000545,age25,1604
E14000545,age26,1717
E14000545,age27,1740
E14000545,age28,1718
E14000545,age29,1804
E14000545,age30,1905
E14000545,age31,2060
E14000545,age32,2013
E14000545,age33,2030
E14000545,age34,1909
E14000545,age35,1925
E14000545,age36,1871
E14000545,age37,1874
E14000545,age38,1945
E14000545,age39,1869
E14000545,age40,1798
E14000545,age41,1837
E14000545,age42,1713
E14000545,age43,1637
E14000545,age44,1600
E14000545,age45,1654
E14000545,age46,1720
E14000545,age47,1579
E14000545,age48,1716
E14000545,age49,1741
E14000545,age50,1748
E14000545,age51,1685
E14000545,age52,1724
E14000545,age53,1746
E14000545,age54,1652
E14000545,age55,1577
E14000545,age56,1657
E14000545,age57,1625
E14000545,age58,1546
E14000545,age59,1447
E14000545,age60,1323
E14000545,age61,1274
E14000545,age62,1219
E14000545,age63,1114
E14000545,age64,1086
E14000545,age65,973
E14000545,age66,977
E14000545,age67,960
E14000545,age68,1011
E14000545,age69,900
E14000545,age70,881
E14000545,age71,985
E14000545,age72,962
E14000545,age73,1046
E14000545,age74,1018
E14000545,age75,763
E14000545,age76,765
E14000545,age77,687
E14000545,age78,662
E14000545,age79,557
E14000545,age80,518
E14000545,age81,516
E14000545,age82,502
E14000545,age83,446
E14000545,age84,410
E14000545,age85,384
E14000545,age86,307
E14000545,age87,260
E14000545,age88,248
E14000545,age89,200
E14000545,age90,163
E14000545,age91,130
E14000545,age92,104
E14000545,age93,84
E14000545,age94,76
E14000545,age95,54
E14000545,age96,32
E14000545,age97,39
E14000545,age98,22
E14000545,age99,9
E14000545,over100,22
E14000546,under1,1064
E14000546,age1,1103
E14000546,age2,1074
E14000546,age3,1162
E14000546,age4,1238
E14000546,age5,1241
E14000546,age6,1164
E14000546,age7,1147
E14000546,age8,1240
E14000546,age9,1289
E14000546,age10,1285
E14000546,age11,1200
E14000546,age12,1199
E14000546,age13,1224
E14000546,age14,1170
E14000546,age15,1193
E14000546,age16,1139
E14000546,age17,1145
E14000546,age18,1004
E14000546,age19,820
E14000546,age20,862
E14000546,age21,924
E14000546,age22,1134
E14000546,age23,1144
E14000546,age24,1251
E14000546,age25,1220
E14000546,age26,1325
E14000546,age27,1318
E14000546,age28,1322
E14000546,age29,1420
E14000546,age30,1412
E14000546,age31,1325
E14000546,age32,1374
E14000546,age33,1343
E14000546,age34,1351
E14000546,age35,1303
E14000546,age36,1287
E14000546,age37,1293
E14000546,age38,1228
E14000546,age39,1209
E14000546,age40,1317
E14000546,age41,1256
E14000546,age42,1202
E14000546,age43,1153
E14000546,age44,1178
E14000546,age45,1261
E14000546,age46,1226
E14000546,age47,1360
E14000546,age48,1443
E14000546,age49,1532
E14000546,age50,1606
E14000546,age51,1535
E14000546,age52,1718
E14000546,age53,1664
E14000546,age54,1650
E14000546,age55,1697
E14000546,age56,1773
E14000546,age57,1663
E14000546,age58,1647
E14000546,age59,1603
E14000546,age60,1538
E14000546,age61,1454
E14000546,age62,1438
E14000546,age63,1400
E14000546,age64,1286
E14000546,age65,1266
E14000546,age66,1268
E14000546,age67,1260
E14000546,age68,1209
E14000546,age69,1168
E14000546,age70,1194
E14000546,age71,1266
E14000546,age72,1311
E14000546,age73,1430
E14000546,age74,1344
E14000546,age75,1027
E14000546,age76,1153
E14000546,age77,1004
E14000546,age78,922
E14000546,age79,758
E14000546,age80,708
E14000546,age81,695
E14000546,age82,662
E14000546,age83,596
E14000546,age84,544
E14000546,age85,453
E14000546,age86,441
E14000546,age87,406
E14000546,age88,281
E14000546,age89,281
E14000546,age90,254
E14000546,age91,197
E14000546,age92,146
E14000546,age93,113
E14000546,age94,108
E14000546,age95,59
E14000546,age96,40
E14000546,age97,33
E14000546,age98,21
E14000546,age99,20
E14000546,over100,35
E14000547,under1,796
E14000547,age1,742
E14000547,age2,753
E14000547,age3,819
E14000547,age4,768
E14000547,age5,804
E14000547,age6,794
E14000547,age7,832
E14000547,age8,871
E14000547,age9,925
E14000547,age10,869
E14000547,age11,982
E14000547,age12,932
E14000547,age13,1022
E14000547,age14,955
E14000547,age15,942
E14000547,age16,880
E14000547,age17,941
E14000547,age18,2079
E14000547,age19,3880
E14000547,age20,3725
E14000547,age21,3399
E14000547,age22,3007
E14000547,age23,1958
E14000547,age24,1532
E14000547,age25,1334
E14000547,age26,1261
E14000547,age27,1250
E14000547,age28,1220
E14000547,age29,1222
E14000547,age30,1178
E14000547,age31,1141
E14000547,age32,1142
E14000547,age33,1161
E14000547,age34,1131
E14000547,age35,1053
E14000547,age36,1056
E14000547,age37,1017
E14000547,age38,988
E14000547,age39,1013
E14000547,age40,1027
E14000547,age41,1061
E14000547,age42,1069
E14000547,age43,987
E14000547,age44,986
E14000547,age45,979
E14000547,age46,1025
E14000547,age47,1139
E14000547,age48,1176
E14000547,age49,1234
E14000547,age50,1184
E14000547,age51,1129
E14000547,age52,1147
E14000547,age53,1130
E14000547,age54,1234
E14000547,age55,1192
E14000547,age56,1128
E14000547,age57,1140
E14000547,age58,1117
E14000547,age59,1121
E14000547,age60,1043
E14000547,age61,905
E14000547,age62,961
E14000547,age63,885
E14000547,age64,888
E14000547,age65,819
E14000547,age66,776
E14000547,age67,783
E14000547,age68,798
E14000547,age69,783
E14000547,age70,729
E14000547,age71,812
E14000547,age72,822
E14000547,age73,843
E14000547,age74,878
E14000547,age75,640
E14000547,age76,683
E14000547,age77,601
E14000547,age78,563
E14000547,age79,505
E14000547,age80,465
E14000547,age81,477
E14000547,age82,435
E14000547,age83,440
E14000547,age84,428
E14000547,age85,374
E14000547,age86,331
E14000547,age87,258
E14000547,age88,283
E14000547,age89,239
E14000547,age90,216
E14000547,age91,169
E14000547,age92,151
E14000547,age93,134
E14000547,age94,98
E14000547,age95,80
E14000547,age96,58
E14000547,age97,39
E14000547,age98,26
E14000547,age99,12
E14000547,over100,32
E14000548,under1,1302
E14000548,age1,1318
E14000548,age2,1332
E14000548,age3,1365
E14000548,age4,1429
E14000548,age5,1339
E14000548,age6,1472
E14000548,age7,1428
E14000548,age8,1529
E14000548,age9,1521
E14000548,age10,1573
E14000548,age11,1572
E14000548,age12,1530
E14000548,age13,1514
E14000548,age14,1472
E14000548,age15,1455
E14000548,age16,1430
E14000548,age17,1402
E14000548,age18,1276
E14000548,age19,1132
E14000548,age20,1162
E14000548,age21,1156
E14000548,age22,1303
E14000548,age23,1318
E14000548,age24,1361
E14000548,age25,1377
E14000548,age26,1323
E14000548,age27,1421
E14000548,age28,1427
E14000548,age29,1469
E14000548,age30,1491
E14000548,age31,1448
E14000548,age32,1498
E14000548,age33,1552
E14000548,age34,1536
E14000548,age35,1577
E14000548,age36,1561
E14000548,age37,1560
E14000548,age38,1484
E14000548,age39,1464
E14000548,age40,1544
E14000548,age41,1534
E14000548,age42,1489
E14000548,age43,1259
E14000548,age44,1321
E14000548,age45,1362
E14000548,age46,1359
E14000548,age47,1340
E14000548,age48,1457
E14000548,age49,1613
E14000548,age50,1621
E14000548,age51,1522
E14000548,age52,1596
E14000548,age53,1596
E14000548,age54,1452
E14000548,age55,1448
E14000548,age56,1486
E14000548,age57,1405
E14000548,age58,1363
E14000548,age59,1364
E14000548,age60,1191
E14000548,age61,1196
E14000548,age62,1200
E14000548,age63,1206
E14000548,age64,1155
E14000548,age65,1097
E14000548,age66,1017
E14000548,age67,1060
E14000548,age68,1035
E14000548,age69,946
E14000548,age70,1028
E14000548,age71,1053
E14000548,age72,1034
E14000548,age73,1146
E14000548,age74,1077
E14000548,age75,767
E14000548,age76,819
E14000548,age77,694
E14000548,age78,694
E14000548,age79,610
E14000548,age80,549
E14000548,age81,506
E14000548,age82,527
E14000548,age83,466
E14000548,age84,467
E14000548,age85,361
E14000548,age86,317
E14000548,age87,292
E14000548,age88,214
E14000548,age89,206
E14000548,age90,145
E14000548,age91,147
E14000548,age92,124
E14000548,age93,88
E14000548,age94,73
E14000548,age95,43
E14000548,age96,45
E14000548,age97,37
E14000548,age98,21
E14000548,age99,8
E14000548,over100,19
E14000549,under1,1451
E14000549,age1,1356
E14000549,age2,1389
E14000549,age3,1265
E14000549,age4,1198
E14000549,age5,1140
E14000549,age6,1236
E14000549,age7,1139
E14000549,age8,1146
E14000549,age9,1122
E14000549,age10,1135
E14000549,age11,995
E14000549,age12,1075
E14000549,age13,1025
E14000549,age14,1027
E14000549,age15,820
E14000549,age16,928
E14000549,age17,857
E14000549,age18,697
E14000549,age19,675
E14000549,age20,747
E14000549,age21,957
E14000549,age22,1521
E14000549,age23,2480
E14000549,age24,3472
E14000549,age25,4166
E14000549,age26,4404
E14000549,age27,4282
E14000549,age28,3800
E14000549,age29,3706
E14000549,age30,3738
E14000549,age31,3242
E14000549,age32,2846
E14000549,age33,2779
E14000549,age34,2572
E14000549,age35,2445
E14000549,age36,2222
E14000549,age37,2014
E14000549,age38,1948
E14000549,age39,1985
E14000549,age40,1969
E14000549,age41,1879
E14000549,age42,1694
E14000549,age43,1639
E14000549,age44,1562
E14000549,age45,1484
E14000549,age46,1476
E14000549,age47,1466
E14000549,age48,1508
E14000549,age49,1417
E14000549,age50,1334
E14000549,age51,1353
E14000549,age52,1380
E14000549,age53,1240
E14000549,age54,1188
E14000549,age55,1227
E14000549,age56,1142
E14000549,age57,1064
E14000549,age58,1070
E14000549,age59,1115
E14000549,age60,932
E14000549,age61,838
E14000549,age62,762
E14000549,age63,721
E14000549,age64,765
E14000549,age65,669
E14000549,age66,604
E14000549,age67,601
E14000549,age68,594
E14000549,age69,567
E14000549,age70,510
E14000549,age71,530
E14000549,age72,538
E14000549,age73,572
E14000549,age74,524
E14000549,age75,381
E14000549,age76,463
E14000549,age77,340
E14000549,age78,399
E14000549,age79,308
E14000549,age80,310
E14000549,age81,307
E14000549,age82,274
E14000549,age83,274
E14000549,age84,228
E14000549,age85,210
E14000549,age86,202
E14000549,age87,144
E14000549,age88,109
E14000549,age89,107
E14000549,age90,96
E14000549,age91,99
E14000549,age92,64
E14000549,age93,53
E14000549,age94,34
E14000549,age95,35
E14000549,age96,20
E14000549,age97,12
E14000549,age98,11
E14000549,age99,6
E14000549,over100,10
E14000550,under1,1011
E14000550,age1,968
E14000550,age2,1146
E14000550,age3,1150
E14000550,age4,1123
E14000550,age5,1263
E14000550,age6,1180
E14000550,age7,1191
E14000550,age8,1345
E14000550,age9,1328
E14000550,age10,1373
E14000550,age11,1362
E14000550,age12,1427
E14000550,age13,1355
E14000550,age14,1324
E14000550,age15,1230
E14000550,age16,1316
E14000550,age17,1185
E14000550,age18,877
E14000550,age19,730
E14000550,age20,627
E14000550,age21,744
E14000550,age22,911
E14000550,age23,1015
E14000550,age24,1044
E14000550,age25,1019
E14000550,age26,989
E14000550,age27,1040
E14000550,age28,1024
E14000550,age29,1083
E14000550,age30,1110
E14000550,age31,1194
E14000550,age32,1066
E14000550,age33,1232
E14000550,age34,1151
E14000550,age35,1187
E14000550,age36,1185
E14000550,age37,1294
E14000550,age38,1339
E14000550,age39,1399
E14000550,age40,1466
E14000550,age41,1385
E14000550,age42,1395
E14000550,age43,1348
E14000550,age44,1299
E14000550,age45,1446
E14000550,age46,1404
E14000550,age47,1393
E14000550,age48,1589
E14000550,age49,1583
E14000550,age50,1581
E14000550,age51,1487
E14000550,age52,1593
E14000550,age53,1672
E14000550,age54,1678
E14000550,age55,1552
E14000550,age56,1669
E14000550,age57,1624
E14000550,age58,1506
E14000550,age59,1496
E14000550,age60,1495
E14000550,age61,1341
E14000550,age62,1329
E14000550,age63,1294
E14000550,age64,1204
E14000550,age65,1191
E14000550,age66,1174
E14000550,age67,1121
E14000550,age68,1123
E14000550,age69,1035
E14000550,age70,1026
E14000550,age71,1073
E14000550,age72,1048
E14000550,age73,1210
E14000550,age74,1184
E14000550,age75,952
E14000550,age76,962
E14000550,age77,913
E14000550,age78,841
E14000550,age79,688
E14000550,age80,762
E14000550,age81,772
E14000550,age82,703
E14000550,age83,649
E14000550,age84,615
E14000550,age85,546
E14000550,age86,479
E14000550,age87,475
E14000550,age88,369
E14000550,age89,355
E14000550,age90,300
E14000550,age91,275
E14000550,age92,207
E14000550,age93,159
E14000550,age94,123
E14000550,age95,104
E14000550,age96,62
E14000550,age97,58
E14000550,age98,43
E14000550,age99,30
E14000550,over100,42
E14000551,under1,887
E14000551,age1,960
E14000551,age2,962
E14000551,age3,1123
E14000551,age4,1095
E14000551,age5,1095
E14000551,age6,1105
E14000551,age7,1032
E14000551,age8,1159
E14000551,age9,1185
E14000551,age10,1294
E14000551,age11,1203
E14000551,age12,1196
E14000551,age13,1129
E14000551,age14,1168
E14000551,age15,1112
E14000551,age16,1117
E14000551,age17,1097
E14000551,age18,881
E14000551,age19,620
E14000551,age20,604
E14000551,age21,741
E14000551,age22,867
E14000551,age23,931
E14000551,age24,950
E14000551,age25,951
E14000551,age26,908
E14000551,age27,985
E14000551,age28,962
E14000551,age29,998
E14000551,age30,1014
E14000551,age31,1043
E14000551,age32,1140
E14000551,age33,1200
E14000551,age34,1179
E14000551,age35,1169
E14000551,age36,1252
E14000551,age37,1270
E14000551,age38,1249
E14000551,age39,1410
E14000551,age40,1449
E14000551,age41,1424
E14000551,age42,1449
E14000551,age43,1410
E14000551,age44,1319
E14000551,age45,1312
E14000551,age46,1363
E14000551,age47,1332
E14000551,age48,1363
E14000551,age49,1397
E14000551,age50,1405
E14000551,age51,1330
E14000551,age52,1342
E14000551,age53,1393
E14000551,age54,1405
E14000551,age55,1415
E14000551,age56,1331
E14000551,age57,1452
E14000551,age58,1247
E14000551,age59,1225
E14000551,age60,1230
E14000551,age61,1070
E14000551,age62,1074
E14000551,age63,1027
E14000551,age64,941
E14000551,age65,941
E14000551,age66,839
E14000551,age67,810
E14000551,age68,858
E14000551,age69,836
E14000551,age70,897
E14000551,age71,859
E14000551,age72,945
E14000551,age73,1042
E14000551,age74,1055
E14000551,age75,752
E14000551,age76,775
E14000551,age77,677
